Pattern String,Frequency,Sequence Support,Average Pattern Frequency,Proportional Pattern Frequency
GHHHH,5,0.2,0.333333333,1.45E-04
HHBAB,4,0.2,0.266666667,1.16E-04
AGGAE,3,0.2,0.2,8.72E-05
AGGAA,6,0.2,0.4,1.74E-04
DHHHD,5,0.2,0.333333333,1.45E-04
BBBHA,3,0.2,0.2,8.72E-05
BBBDB,11,0.2,0.733333333,3.20E-04
BBBDF,3,0.2,0.2,8.72E-05
CDBBC,4,0.2,0.266666667,1.16E-04
DHHHC,4,0.2,0.266666667,1.16E-04
BBBFC,3,0.2,0.2,8.72E-05
DFBAA,3,0.2,0.2,8.72E-05
BBDFF,3,0.2,0.2,8.72E-05
CCAAH,4,0.2,0.266666667,1.16E-04
CDDDH,3,0.2,0.2,8.72E-05
BAADA,4,0.2,0.266666667,1.16E-04
CDDFA,3,0.2,0.2,8.72E-05
CCABA,6,0.2,0.4,1.74E-04
CDDEB,3,0.2,0.2,8.72E-05
CDDED,3,0.2,0.2,8.72E-05
BAAEA,9,0.2,0.6,2.62E-04
BBDDE,7,0.2,0.466666667,2.03E-04
BBDDF,6,0.2,0.4,1.74E-04
BAAAG,4,0.2,0.266666667,1.16E-04
BAABC,4,0.2,0.266666667,1.16E-04
BAABE,3,0.2,0.2,8.72E-05
BBDEE,5,0.2,0.333333333,1.45E-04
BBDBA,5,0.2,0.333333333,1.45E-04
BBDBC,3,0.2,0.2,8.72E-05
BBDCB,6,0.2,0.4,1.74E-04
BBDCC,4,0.2,0.266666667,1.16E-04
CDDAH,3,0.2,0.2,8.72E-05
BBDAD,6,0.2,0.4,1.74E-04
BBDAF,3,0.2,0.2,8.72E-05
BBDAE,4,0.2,0.266666667,1.16E-04
AAGGG,6,0.2,0.4,1.74E-04
HCBAA,3,0.2,0.2,8.72E-05
EBBFF,4,0.2,0.266666667,1.16E-04
HCBBB,3,0.2,0.2,8.72E-05
AAGAC,3,0.2,0.2,8.72E-05
EBBEF,3,0.2,0.2,8.72E-05
EBBDA,3,0.2,0.2,8.72E-05
EBBDD,3,0.2,0.2,8.72E-05
FFHHA,3,0.2,0.2,8.72E-05
ECEEE,6,0.2,0.4,1.74E-04
EBBBD,3,0.2,0.2,8.72E-05
ECEEC,4,0.2,0.266666667,1.16E-04
FEECC,3,0.2,0.2,8.72E-05
ECEDD,4,0.2,0.266666667,1.16E-04
DAEFF,4,0.2,0.266666667,1.16E-04
DAECA,3,0.2,0.2,8.72E-05
DAECB,3,0.2,0.2,8.72E-05
ECEAD,3,0.2,0.2,8.72E-05
ECEAA,4,0.2,0.266666667,1.16E-04
FFHAA,3,0.2,0.2,8.72E-05
DAEAC,3,0.2,0.2,8.72E-05
DAEBD,3,0.2,0.2,8.72E-05
AEBAE,3,0.2,0.2,8.72E-05
HHAAD,8,0.2,0.533333333,2.33E-04
HHACD,6,0.2,0.4,1.74E-04
HHAEA,3,0.2,0.2,8.72E-05
HHAEC,3,0.2,0.2,8.72E-05
HHADC,5,0.2,0.333333333,1.45E-04
HHADH,5,0.2,0.333333333,1.45E-04
HHAFA,5,0.2,0.333333333,1.45E-04
HHAFC,3,0.2,0.2,8.72E-05
HHAEE,4,0.2,0.266666667,1.16E-04
CDCEA,3,0.2,0.2,8.72E-05
BABEE,3,0.2,0.2,8.72E-05
CCBCF,6,0.2,0.4,1.74E-04
CCBCD,3,0.2,0.2,8.72E-05
CCBCB,7,0.2,0.466666667,2.03E-04
BABCD,4,0.2,0.266666667,1.16E-04
BBEFF,7,0.2,0.466666667,2.03E-04
BABDB,4,0.2,0.266666667,1.16E-04
BABDD,8,0.2,0.533333333,2.33E-04
BBEDD,3,0.2,0.2,8.72E-05
AAHHC,5,0.2,0.333333333,1.45E-04
AAHHE,6,0.2,0.4,1.74E-04
BBEEB,3,0.2,0.2,8.72E-05
BCHHH,5,0.2,0.333333333,1.45E-04
BBEBB,4,0.2,0.266666667,1.16E-04
HBBBC,4,0.2,0.266666667,1.16E-04
HDHHD,3,0.2,0.2,8.72E-05
BBECC,7,0.2,0.466666667,2.03E-04
BBECF,4,0.2,0.266666667,1.16E-04
BBEAD,4,0.2,0.266666667,1.16E-04
AAHCC,3,0.2,0.2,8.72E-05
AAHEA,4,0.2,0.266666667,1.16E-04
EBCDD,3,0.2,0.2,8.72E-05
DAFHH,3,0.2,0.2,8.72E-05
ECFCC,3,0.2,0.2,8.72E-05
DAFFF,4,0.2,0.266666667,1.16E-04
GGGGA,5,0.2,0.333333333,1.45E-04
AECCC,16,0.2,1.066666667,4.65E-04
DAFAC,5,0.2,0.333333333,1.45E-04
AECEE,5,0.2,0.333333333,1.45E-04
AECEA,6,0.2,0.4,1.74E-04
HHDDH,5,0.2,0.333333333,1.45E-04
AECDB,3,0.2,0.2,8.72E-05
AECDC,3,0.2,0.2,8.72E-05
AECCE,4,0.2,0.266666667,1.16E-04
AFFFH,3,0.2,0.2,8.72E-05
AFFAF,7,0.2,0.466666667,2.03E-04
AFFAB,5,0.2,0.333333333,1.45E-04
AFFDA,5,0.2,0.333333333,1.45E-04
HHDHH,5,0.2,0.333333333,1.45E-04
AFFCA,4,0.2,0.266666667,1.16E-04
CCAHH,5,0.2,0.333333333,1.45E-04
AFFBA,3,0.2,0.2,8.72E-05
DEADA,5,0.2,0.333333333,1.45E-04
CCAFC,3,0.2,0.2,8.72E-05
CDDHH,4,0.2,0.266666667,1.16E-04
DEACC,4,0.2,0.266666667,1.16E-04
DEAED,4,0.2,0.266666667,1.16E-04
BAAEE,4,0.2,0.266666667,1.16E-04
DEAAE,4,0.2,0.266666667,1.16E-04
DEAAC,3,0.2,0.2,8.72E-05
BAAFC,3,0.2,0.2,8.72E-05
DFDDB,4,0.2,0.266666667,1.16E-04
DEACA,3,0.2,0.2,8.72E-05
DEABB,3,0.2,0.2,8.72E-05
DFFFF,6,0.2,0.4,1.74E-04
DECCC,3,0.2,0.2,8.72E-05
DECDD,4,0.2,0.266666667,1.16E-04
BACEA,5,0.2,0.333333333,1.45E-04
BACED,4,0.2,0.266666667,1.16E-04
BACFB,4,0.2,0.266666667,1.16E-04
CCCDF,4,0.2,0.266666667,1.16E-04
BBFFC,5,0.2,0.333333333,1.45E-04
DFFCB,4,0.2,0.266666667,1.16E-04
BBFDA,3,0.2,0.2,8.72E-05
HCDDA,3,0.2,0.2,8.72E-05
HBAAA,4,0.2,0.266666667,1.16E-04
FCAGG,3,0.2,0.2,8.72E-05
HCDDD,3,0.2,0.2,8.72E-05
HBABB,4,0.2,0.266666667,1.16E-04
BBFCA,3,0.2,0.2,8.72E-05
EAAGG,3,0.2,0.2,8.72E-05
HCDFA,3,0.2,0.2,8.72E-05
CDFAD,3,0.2,0.2,8.72E-05
EAAFA,3,0.2,0.2,8.72E-05
FCADD,3,0.2,0.2,8.72E-05
EAADA,5,0.2,0.333333333,1.45E-04
EAADC,3,0.2,0.2,8.72E-05
EAACD,3,0.2,0.2,8.72E-05
EAACE,5,0.2,0.333333333,1.45E-04
FCAAC,3,0.2,0.2,8.72E-05
FDDDC,5,0.2,0.333333333,1.45E-04
FDDCC,4,0.2,0.266666667,1.16E-04
EAAAH,3,0.2,0.2,8.72E-05
FDDBA,3,0.2,0.2,8.72E-05
ADAFA,4,0.2,0.266666667,1.16E-04
ADAFD,3,0.2,0.2,8.72E-05
FDDAA,4,0.2,0.266666667,1.16E-04
ADADH,3,0.2,0.2,8.72E-05
BFAFF,3,0.2,0.2,8.72E-05
ADAHE,3,0.2,0.2,8.72E-05
CHAAA,3,0.2,0.2,8.72E-05
ADAHH,6,0.2,0.4,1.74E-04
BFADD,4,0.2,0.266666667,1.16E-04
AEDED,3,0.2,0.2,8.72E-05
ADABC,3,0.2,0.2,8.72E-05
ADAAF,5,0.2,0.333333333,1.45E-04
AEDDF,5,0.2,0.333333333,1.45E-04
HHCAH,5,0.2,0.333333333,1.45E-04
HHCAB,4,0.2,0.266666667,1.16E-04
ADADE,4,0.2,0.266666667,1.16E-04
ADACD,5,0.2,0.333333333,1.45E-04
HHCCA,7,0.2,0.466666667,2.03E-04
HHCCB,4,0.2,0.266666667,1.16E-04
HHCCC,6,0.2,0.4,1.74E-04
HHCDA,7,0.2,0.466666667,2.03E-04
HHCDF,3,0.2,0.2,8.72E-05
HHCFB,3,0.2,0.2,8.72E-05
AEDCA,5,0.2,0.333333333,1.45E-04
HHCFF,3,0.2,0.2,8.72E-05
AEDAE,3,0.2,0.2,8.72E-05
AEDAA,4,0.2,0.266666667,1.16E-04
AEDAD,3,0.2,0.2,8.72E-05
CCBED,3,0.2,0.2,8.72E-05
EFAAA,4,0.2,0.266666667,1.16E-04
DEDEE,3,0.2,0.2,8.72E-05
CCDHH,3,0.2,0.2,8.72E-05
CBAFC,3,0.2,0.2,8.72E-05
DDACF,4,0.2,0.266666667,1.16E-04
CCDFA,3,0.2,0.2,8.72E-05
CBACD,4,0.2,0.266666667,1.16E-04
DEDDE,5,0.2,0.333333333,1.45E-04
CCDCD,3,0.2,0.2,8.72E-05
HAAAF,3,0.2,0.2,8.72E-05
CCDDF,4,0.2,0.266666667,1.16E-04
HAABB,6,0.2,0.4,1.74E-04
CCDAH,5,0.2,0.333333333,1.45E-04
BADCD,3,0.2,0.2,8.72E-05
CCDAF,5,0.2,0.333333333,1.45E-04
CCDAB,4,0.2,0.266666667,1.16E-04
HAACD,4,0.2,0.266666667,1.16E-04
HAADA,5,0.2,0.333333333,1.45E-04
HAAEA,3,0.2,0.2,8.72E-05
HAAEC,3,0.2,0.2,8.72E-05
HAAFA,4,0.2,0.266666667,1.16E-04
HAAFF,4,0.2,0.266666667,1.16E-04
HAAFH,4,0.2,0.266666667,1.16E-04
HAAHA,4,0.2,0.266666667,1.16E-04
FCBBH,3,0.2,0.2,8.72E-05
HHFAH,4,0.2,0.266666667,1.16E-04
EABBC,3,0.2,0.2,8.72E-05
EABAA,8,0.2,0.533333333,2.33E-04
EABAB,5,0.2,0.333333333,1.45E-04
EBEAC,3,0.2,0.2,8.72E-05
ADBDD,3,0.2,0.2,8.72E-05
ADBDA,4,0.2,0.266666667,1.16E-04
AEEFF,5,0.2,0.333333333,1.45E-04
HHFFA,3,0.2,0.2,8.72E-05
HHFHA,4,0.2,0.266666667,1.16E-04
ADBCC,3,0.2,0.2,8.72E-05
ADBBD,5,0.2,0.333333333,1.45E-04
AEEED,4,0.2,0.266666667,1.16E-04
AEEHH,3,0.2,0.2,8.72E-05
BHHHC,4,0.2,0.266666667,1.16E-04
DAHAA,3,0.2,0.2,8.72E-05
AEEEB,5,0.2,0.333333333,1.45E-04
ADBAC,3,0.2,0.2,8.72E-05
ADBAF,3,0.2,0.2,8.72E-05
AEECD,4,0.2,0.266666667,1.16E-04
CCCHH,6,0.2,0.4,1.74E-04
DDBDH,3,0.2,0.2,8.72E-05
DDBDC,3,0.2,0.2,8.72E-05
CBBDF,5,0.2,0.333333333,1.45E-04
CBBEA,4,0.2,0.266666667,1.16E-04
DDBBF,4,0.2,0.266666667,1.16E-04
DFHHH,5,0.2,0.333333333,1.45E-04
DDBBE,4,0.2,0.266666667,1.16E-04
DEEED,4,0.2,0.266666667,1.16E-04
CBBEE,4,0.2,0.266666667,1.16E-04
CBBBF,4,0.2,0.266666667,1.16E-04
CCEEB,3,0.2,0.2,8.72E-05
CCEEA,13,0.2,0.866666667,3.78E-04
DEECD,5,0.2,0.333333333,1.45E-04
DEECA,3,0.2,0.2,8.72E-05
DDBAC,4,0.2,0.266666667,1.16E-04
DDBAB,4,0.2,0.266666667,1.16E-04
DEEDA,3,0.2,0.2,8.72E-05
BAEEE,7,0.2,0.466666667,2.03E-04
CCECE,3,0.2,0.2,8.72E-05
CCECD,3,0.2,0.2,8.72E-05
DEEAD,4,0.2,0.266666667,1.16E-04
BAEFF,4,0.2,0.266666667,1.16E-04
CBBAF,5,0.2,0.333333333,1.45E-04
CBBAC,5,0.2,0.333333333,1.45E-04
BAECC,4,0.2,0.266666667,1.16E-04
CCEAE,6,0.2,0.4,1.74E-04
CCEAC,4,0.2,0.266666667,1.16E-04
BAEAD,5,0.2,0.333333333,1.45E-04
BAEAE,3,0.2,0.2,8.72E-05
CDHAC,3,0.2,0.2,8.72E-05
FCCEE,3,0.2,0.2,8.72E-05
FCCCD,6,0.2,0.4,1.74E-04
EACDD,3,0.2,0.2,8.72E-05
FCCBD,3,0.2,0.2,8.72E-05
FCCAC,5,0.2,0.333333333,1.45E-04
FCCAA,3,0.2,0.2,8.72E-05
EACBA,3,0.2,0.2,8.72E-05
HHECD,4,0.2,0.266666667,1.16E-04
ADCEC,4,0.2,0.266666667,1.16E-04
HHEEC,4,0.2,0.266666667,1.16E-04
ADCAC,4,0.2,0.266666667,1.16E-04
ADCAB,4,0.2,0.266666667,1.16E-04
ADCAH,3,0.2,0.2,8.72E-05
ADCCF,4,0.2,0.266666667,1.16E-04
AEFFB,3,0.2,0.2,8.72E-05
ADCBC,3,0.2,0.2,8.72E-05
DDAFD,5,0.2,0.333333333,1.45E-04
FHAAA,3,0.2,0.2,8.72E-05
HACAH,4,0.2,0.266666667,1.16E-04
HACAD,3,0.2,0.2,8.72E-05
DDCDB,3,0.2,0.2,8.72E-05
HACCC,3,0.2,0.2,8.72E-05
HACDA,4,0.2,0.266666667,1.16E-04
CBCDA,3,0.2,0.2,8.72E-05
DDCBF,5,0.2,0.333333333,1.45E-04
CBCEB,4,0.2,0.266666667,1.16E-04
DDCCF,6,0.2,0.4,1.74E-04
CBCBA,4,0.2,0.266666667,1.16E-04
CBCCD,4,0.2,0.266666667,1.16E-04
DDCAF,3,0.2,0.2,8.72E-05
HACHH,4,0.2,0.266666667,1.16E-04
CCFCF,6,0.2,0.4,1.74E-04
CCFCE,3,0.2,0.2,8.72E-05
BAFFA,3,0.2,0.2,8.72E-05
CCFAF,3,0.2,0.2,8.72E-05
BAFCC,4,0.2,0.266666667,1.16E-04
CCFBC,4,0.2,0.266666667,1.16E-04
CCFBB,5,0.2,0.333333333,1.45E-04
CCFBA,3,0.2,0.2,8.72E-05
HHHBC,3,0.2,0.2,8.72E-05
HHHDA,8,0.2,0.533333333,2.33E-04
HHHEH,4,0.2,0.266666667,1.16E-04
HHHFF,4,0.2,0.266666667,1.16E-04
FCDDA,3,0.2,0.2,8.72E-05
HHHFC,3,0.2,0.2,8.72E-05
FBAAB,3,0.2,0.2,8.72E-05
EADEC,3,0.2,0.2,8.72E-05
ADDHA,4,0.2,0.266666667,1.16E-04
ACAEC,3,0.2,0.2,8.72E-05
ACAEB,3,0.2,0.2,8.72E-05
EADAC,3,0.2,0.2,8.72E-05
EADAD,5,0.2,0.333333333,1.45E-04
ACACF,3,0.2,0.2,8.72E-05
ACACE,5,0.2,0.333333333,1.45E-04
BEAEC,3,0.2,0.2,8.72E-05
BEAAC,3,0.2,0.2,8.72E-05
ACAFA,5,0.2,0.333333333,1.45E-04
ACAFF,4,0.2,0.266666667,1.16E-04
ADDCH,3,0.2,0.2,8.72E-05
ADDCF,3,0.2,0.2,8.72E-05
ADDBC,3,0.2,0.2,8.72E-05
BFDDA,3,0.2,0.2,8.72E-05
ACABD,3,0.2,0.2,8.72E-05
ADDDH,3,0.2,0.2,8.72E-05
ACAAF,5,0.2,0.333333333,1.45E-04
ADDAB,5,0.2,0.333333333,1.45E-04
EEADE,3,0.2,0.2,8.72E-05
EEAEB,4,0.2,0.266666667,1.16E-04
EEAEC,4,0.2,0.266666667,1.16E-04
DCAED,3,0.2,0.2,8.72E-05
CAAEF,4,0.2,0.266666667,1.16E-04
ADFAA,3,0.2,0.2,8.72E-05
DDDFD,6,0.2,0.4,1.74E-04
DCACA,3,0.2,0.2,8.72E-05
DDDFC,3,0.2,0.2,8.72E-05
EEAAE,12,0.2,0.8,3.49E-04
CAAFF,6,0.2,0.4,1.74E-04
EEAAC,7,0.2,0.466666667,2.03E-04
CAAGA,3,0.2,0.2,8.72E-05
DDDEC,4,0.2,0.266666667,1.16E-04
CAAAH,5,0.2,0.333333333,1.45E-04
AHAHH,4,0.2,0.266666667,1.16E-04
DDDBA,14,0.2,0.933333333,4.07E-04
BAGGG,3,0.2,0.2,8.72E-05
AHABB,3,0.2,0.2,8.72E-05
AHAAF,3,0.2,0.2,8.72E-05
AHADA,3,0.2,0.2,8.72E-05
AHACA,5,0.2,0.333333333,1.45E-04
FBBHH,3,0.2,0.2,8.72E-05
BAGAA,5,0.2,0.333333333,1.45E-04
FBBDD,6,0.2,0.4,1.74E-04
FBBBE,4,0.2,0.266666667,1.16E-04
FDHHH,4,0.2,0.266666667,1.16E-04
FBBBH,3,0.2,0.2,8.72E-05
EAEFF,8,0.2,0.533333333,2.33E-04
EAEEF,3,0.2,0.2,8.72E-05
FCECD,3,0.2,0.2,8.72E-05
EAECD,3,0.2,0.2,8.72E-05
EAECE,5,0.2,0.333333333,1.45E-04
EAECC,13,0.2,0.866666667,3.78E-04
EAEBB,4,0.2,0.266666667,1.16E-04
EAEAB,5,0.2,0.333333333,1.45E-04
EAEAD,3,0.2,0.2,8.72E-05
ACBBE,3,0.2,0.2,8.72E-05
AEHHH,5,0.2,0.333333333,1.45E-04
ADEEA,4,0.2,0.266666667,1.16E-04
ACBEA,3,0.2,0.2,8.72E-05
ACBDD,3,0.2,0.2,8.72E-05
HFAHH,4,0.2,0.266666667,1.16E-04
ADEAF,3,0.2,0.2,8.72E-05
ADECB,3,0.2,0.2,8.72E-05
ADEBB,3,0.2,0.2,8.72E-05
HAEEA,3,0.2,0.2,8.72E-05
CABEA,3,0.2,0.2,8.72E-05
DCBCC,4,0.2,0.266666667,1.16E-04
DCBDA,3,0.2,0.2,8.72E-05
CABCC,4,0.2,0.266666667,1.16E-04
DDEDA,4,0.2,0.266666667,1.16E-04
DCBAA,4,0.2,0.266666667,1.16E-04
DDEEF,3,0.2,0.2,8.72E-05
DCBBC,4,0.2,0.266666667,1.16E-04
CABAE,5,0.2,0.333333333,1.45E-04
DDEBB,4,0.2,0.266666667,1.16E-04
DDECD,3,0.2,0.2,8.72E-05
DDECE,3,0.2,0.2,8.72E-05
DDECC,6,0.2,0.4,1.74E-04
BAHHB,6,0.2,0.4,1.74E-04
DDEAD,7,0.2,0.466666667,2.03E-04
DDEAB,3,0.2,0.2,8.72E-05
AHBBC,3,0.2,0.2,8.72E-05
HEAAC,3,0.2,0.2,8.72E-05
FCFFC,5,0.2,0.333333333,1.45E-04
FCFDD,3,0.2,0.2,8.72E-05
FCFCB,4,0.2,0.266666667,1.16E-04
FCFAA,3,0.2,0.2,8.72E-05
BFFFF,5,0.2,0.333333333,1.45E-04
BECDD,4,0.2,0.266666667,1.16E-04
BECAD,4,0.2,0.266666667,1.16E-04
HAFAA,6,0.2,0.4,1.74E-04
BFFFA,7,0.2,0.466666667,2.03E-04
BFFBB,3,0.2,0.2,8.72E-05
BFFBA,3,0.2,0.2,8.72E-05
DCAHA,3,0.2,0.2,8.72E-05
EEAFF,5,0.2,0.333333333,1.45E-04
BFFAA,4,0.2,0.266666667,1.16E-04
ADFDD,3,0.2,0.2,8.72E-05
HAFFA,3,0.2,0.2,8.72E-05
HAFFC,3,0.2,0.2,8.72E-05
CHHAF,3,0.2,0.2,8.72E-05
EECEE,4,0.2,0.266666667,1.16E-04
ACEAD,3,0.2,0.2,8.72E-05
ACEAF,3,0.2,0.2,8.72E-05
EECDC,3,0.2,0.2,8.72E-05
DCCEE,5,0.2,0.333333333,1.45E-04
EECCE,5,0.2,0.333333333,1.45E-04
EFFFE,6,0.2,0.4,1.74E-04
EECCF,3,0.2,0.2,8.72E-05
CACHH,4,0.2,0.266666667,1.16E-04
EECCB,4,0.2,0.266666667,1.16E-04
DCCFF,4,0.2,0.266666667,1.16E-04
HADHH,5,0.2,0.333333333,1.45E-04
EECBC,3,0.2,0.2,8.72E-05
CACEE,6,0.2,0.4,1.74E-04
CACEC,3,0.2,0.2,8.72E-05
DCCCF,7,0.2,0.466666667,2.03E-04
EECAC,8,0.2,0.533333333,2.33E-04
CACFF,6,0.2,0.4,1.74E-04
EECAE,7,0.2,0.466666667,2.03E-04
CACFC,4,0.2,0.266666667,1.16E-04
CACCE,8,0.2,0.533333333,2.33E-04
CACCB,4,0.2,0.266666667,1.16E-04
EFFAE,3,0.2,0.2,8.72E-05
CACAE,4,0.2,0.266666667,1.16E-04
EFFAA,5,0.2,0.333333333,1.45E-04
CACAB,5,0.2,0.333333333,1.45E-04
CACAC,8,0.2,0.533333333,2.33E-04
EFFAB,3,0.2,0.2,8.72E-05
DDFBA,3,0.2,0.2,8.72E-05
DDFCE,3,0.2,0.2,8.72E-05
FAAHH,6,0.2,0.4,1.74E-04
DDFAD,5,0.2,0.333333333,1.45E-04
FAAFA,7,0.2,0.466666667,2.03E-04
FAAFD,3,0.2,0.2,8.72E-05
FAAFF,7,0.2,0.466666667,2.03E-04
FAAEA,8,0.2,0.533333333,2.33E-04
FAAEC,4,0.2,0.266666667,1.16E-04
FAAEF,4,0.2,0.266666667,1.16E-04
FAACC,7,0.2,0.466666667,2.03E-04
FAACD,3,0.2,0.2,8.72E-05
FAABA,4,0.2,0.266666667,1.16E-04
FBDDD,4,0.2,0.266666667,1.16E-04
FAAAE,9,0.2,0.6,2.62E-04
DHADA,3,0.2,0.2,8.72E-05
CFAFF,4,0.2,0.266666667,1.16E-04
CFADA,3,0.2,0.2,8.72E-05
BDAFD,3,0.2,0.2,8.72E-05
BDABC,3,0.2,0.2,8.72E-05
CFAAB,3,0.2,0.2,8.72E-05
ABABE,3,0.2,0.2,8.72E-05
CFAAD,3,0.2,0.2,8.72E-05
BDADD,6,0.2,0.4,1.74E-04
BDAAC,3,0.2,0.2,8.72E-05
BDAAB,4,0.2,0.266666667,1.16E-04
ABAEC,5,0.2,0.333333333,1.45E-04
ABAEA,5,0.2,0.333333333,1.45E-04
BDABA,3,0.2,0.2,8.72E-05
ACDBB,3,0.2,0.2,8.72E-05
ACDAB,3,0.2,0.2,8.72E-05
ABAAF,4,0.2,0.266666667,1.16E-04
HAECA,3,0.2,0.2,8.72E-05
ACDCD,3,0.2,0.2,8.72E-05
DBAHH,3,0.2,0.2,8.72E-05
FFAEA,5,0.2,0.333333333,1.45E-04
ACFAD,3,0.2,0.2,8.72E-05
ACFAB,3,0.2,0.2,8.72E-05
ACFAE,3,0.2,0.2,8.72E-05
ABCAA,4,0.2,0.266666667,1.16E-04
FFACE,3,0.2,0.2,8.72E-05
FFACC,8,0.2,0.533333333,2.33E-04
EDADD,3,0.2,0.2,8.72E-05
ACFCF,3,0.2,0.2,8.72E-05
ACFCC,3,0.2,0.2,8.72E-05
FFABA,3,0.2,0.2,8.72E-05
EDADA,4,0.2,0.266666667,1.16E-04
FFAAF,5,0.2,0.333333333,1.45E-04
FFAAD,6,0.2,0.4,1.74E-04
EDAAE,3,0.2,0.2,8.72E-05
EEDDB,3,0.2,0.2,8.72E-05
CADEE,3,0.2,0.2,8.72E-05
DCDCC,3,0.2,0.2,8.72E-05
CADFF,3,0.2,0.2,8.72E-05
EEDAA,3,0.2,0.2,8.72E-05
EEDAD,3,0.2,0.2,8.72E-05
DBAAB,10,0.2,0.666666667,2.91E-04
DCDDE,3,0.2,0.2,8.72E-05
DCDDB,3,0.2,0.2,8.72E-05
CADCH,4,0.2,0.266666667,1.16E-04
CADDB,4,0.2,0.266666667,1.16E-04
DCDBB,5,0.2,0.333333333,1.45E-04
CADAF,3,0.2,0.2,8.72E-05
CADAB,4,0.2,0.266666667,1.16E-04
CADBA,4,0.2,0.266666667,1.16E-04
HECCB,3,0.2,0.2,8.72E-05
HFFHH,3,0.2,0.2,8.72E-05
FABDD,3,0.2,0.2,8.72E-05
FCHHC,3,0.2,0.2,8.72E-05
BEEEC,3,0.2,0.2,8.72E-05
BEEFF,3,0.2,0.2,8.72E-05
ABBAH,3,0.2,0.2,8.72E-05
ACECB,3,0.2,0.2,8.72E-05
ACECA,4,0.2,0.266666667,1.16E-04
BEEAE,5,0.2,0.333333333,1.45E-04
ABBDB,6,0.2,0.4,1.74E-04
ABBCE,5,0.2,0.333333333,1.45E-04
ABBCH,3,0.2,0.2,8.72E-05
ABBCF,5,0.2,0.333333333,1.45E-04
BEEBB,3,0.2,0.2,8.72E-05
ACEEE,6,0.2,0.4,1.74E-04
ACEEC,4,0.2,0.266666667,1.16E-04
ACEEB,4,0.2,0.266666667,1.16E-04
ABBBF,3,0.2,0.2,8.72E-05
ABDAD,3,0.2,0.2,8.72E-05
FFBCF,3,0.2,0.2,8.72E-05
DBBDA,6,0.2,0.4,1.74E-04
FFBAE,3,0.2,0.2,8.72E-05
EEEEE,21,0.2,1.4,6.10E-04
EEEEC,13,0.2,0.866666667,3.78E-04
DBBEE,3,0.2,0.2,8.72E-05
EEEDE,3,0.2,0.2,8.72E-05
EEEDA,4,0.2,0.266666667,1.16E-04
DBBBH,3,0.2,0.2,8.72E-05
DDHHD,4,0.2,0.266666667,1.16E-04
DBBBE,3,0.2,0.2,8.72E-05
DCEEE,5,0.2,0.333333333,1.45E-04
DCEEB,3,0.2,0.2,8.72E-05
EEECA,7,0.2,0.466666667,2.03E-04
DCEFC,3,0.2,0.2,8.72E-05
CAEED,3,0.2,0.2,8.72E-05
EEEBB,7,0.2,0.466666667,2.03E-04
CAEEE,8,0.2,0.533333333,2.33E-04
CAEEC,6,0.2,0.4,1.74E-04
CAEEA,9,0.2,0.6,2.62E-04
DCECA,3,0.2,0.2,8.72E-05
CAEFF,4,0.2,0.266666667,1.16E-04
EEEAC,6,0.2,0.4,1.74E-04
DBBAD,6,0.2,0.4,1.74E-04
CAECE,5,0.2,0.333333333,1.45E-04
CAECC,3,0.2,0.2,8.72E-05
CAECA,3,0.2,0.2,8.72E-05
DCEAD,3,0.2,0.2,8.72E-05
DCEAC,4,0.2,0.266666667,1.16E-04
DCEAE,3,0.2,0.2,8.72E-05
FHHAA,3,0.2,0.2,8.72E-05
DCEAB,3,0.2,0.2,8.72E-05
CAEAF,4,0.2,0.266666667,1.16E-04
CAEAD,4,0.2,0.266666667,1.16E-04
CAEAE,5,0.2,0.333333333,1.45E-04
CAEAB,5,0.2,0.333333333,1.45E-04
FACDD,4,0.2,0.266666667,1.16E-04
FBFFA,3,0.2,0.2,8.72E-05
FACCB,4,0.2,0.266666667,1.16E-04
FACBB,3,0.2,0.2,8.72E-05
CFCFF,4,0.2,0.266666667,1.16E-04
FACBA,4,0.2,0.266666667,1.16E-04
FACAB,4,0.2,0.266666667,1.16E-04
CFCEB,3,0.2,0.2,8.72E-05
CFCEC,3,0.2,0.2,8.72E-05
CFCFB,4,0.2,0.266666667,1.16E-04
CFCDB,3,0.2,0.2,8.72E-05
CFCCC,7,0.2,0.466666667,2.03E-04
CFCCD,3,0.2,0.2,8.72E-05
CFCCF,3,0.2,0.2,8.72E-05
ABCCC,4,0.2,0.266666667,1.16E-04
ABCCF,3,0.2,0.2,8.72E-05
BEFFF,3,0.2,0.2,8.72E-05
ACFFA,4,0.2,0.266666667,1.16E-04
ABCBB,4,0.2,0.266666667,1.16E-04
CFCAB,3,0.2,0.2,8.72E-05
ABCBC,5,0.2,0.333333333,1.45E-04
FFAHH,5,0.2,0.333333333,1.45E-04
BDCDB,3,0.2,0.2,8.72E-05
BBABBA,10,0.2,0.666666667,2.91E-04
BBCHHH,4,0.2,0.266666667,1.16E-04
BBBEEA,5,0.2,0.333333333,1.45E-04
DEAEDD,4,0.2,0.266666667,1.16E-04
DHHHHA,5,0.2,0.333333333,1.45E-04
DHHHHC,6,0.2,0.4,1.74E-04
BBABDD,4,0.2,0.266666667,1.16E-04
BCCBBB,5,0.2,0.333333333,1.45E-04
BBBEFF,4,0.2,0.266666667,1.16E-04
BCCBBA,3,0.2,0.2,8.72E-05
DACBBB,3,0.2,0.2,8.72E-05
